TIME,CH2,CH2 Peak Detect
3.41E-03,0.01,0.006
3.41E-03,0.008,0.016
3.41E-03,0.01,0.006
3.41E-03,0.01,0.014
3.41E-03,0.012,0.004
3.41E-03,0.012,0.016
3.41E-03,0.014,0.006
3.41E-03,0.012,0.016
3.41E-03,0.012,0.006
3.41E-03,0.012,0.016
3.41E-03,0.01,0.006
3.42E-03,0.01,0.016
3.42E-03,0.012,0.006
3.42E-03,0.01,0.016
3.42E-03,0.01,0.006
3.42E-03,0.01,0.016
3.42E-03,0.008,0.006
3.42E-03,0.01,0.016
3.42E-03,0.012,0.006
3.42E-03,0.01,0.016
3.42E-03,0.012,0.006
3.42E-03,0.01,0.016
3.42E-03,0.01,0.006
3.42E-03,0.01,0.016
3.43E-03,0.012,0.006
3.43E-03,0.012,0.016
3.43E-03,0.01,0.006
3.43E-03,0.008,0.016
3.43E-03,0.008,0.006
3.43E-03,0.008,0.016
3.43E-03,0.012,0.006
3.43E-03,0.008,0.014
3.43E-03,0.012,0.006
3.43E-03,0.008,0.016
3.43E-03,0.01,0.006
3.43E-03,0.008,0.014
3.43E-03,0.01,0.006
3.44E-03,0.012,0.016
3.44E-03,0.01,0.006
3.44E-03,0.01,0.014
3.44E-03,0.01,0.006
3.44E-03,0.008,0.016
3.44E-03,0.008,0.006
3.44E-03,0.01,0.016
3.44E-03,0.01,0.006
3.44E-03,0.01,0.016
3.44E-03,0.012,0.006
3.44E-03,0.012,0.016
3.44E-03,0.01,0.004
3.44E-03,0.012,0.016
3.45E-03,0.012,0.006
3.45E-03,0.008,0.016
3.45E-03,0.01,0.006
3.45E-03,0.008,0.014
3.45E-03,0.008,0.006
3.45E-03,0.01,0.014
3.45E-03,0.008,0.006
3.45E-03,0.01,0.014
3.45E-03,0.012,0.002
3.45E-03,0.012,0.016
3.45E-03,0.01,0.006
3.45E-03,0.01,0.014
3.45E-03,0.012,0.004
3.46E-03,0.012,0.014
3.46E-03,0.008,0.006
3.46E-03,0.01,0.014
3.46E-03,0.008,0.004
3.46E-03,0.01,0.014
3.46E-03,0.008,0.006
3.46E-03,0.008,0.014
3.46E-03,0.008,0.004
3.46E-03,0.01,0.014
3.46E-03,0.01,0.004
3.46E-03,0.008,0.014
3.46E-03,0.008,0.004
3.46E-03,0.01,0.014
3.47E-03,0.008,0.004
3.47E-03,0.01,0.014
3.47E-03,0.008,0.004
3.47E-03,0.008,0.014
3.47E-03,0.01,0.004
3.47E-03,0.008,0.014
3.47E-03,0.008,0.004
3.47E-03,0.008,0.016
3.47E-03,0.008,0.004
3.47E-03,0.01,0.014
3.47E-03,0.008,0.004
3.47E-03,0.01,0.014
3.47E-03,0.008,0.004
3.48E-03,0.01,0.014
3.48E-03,0.01,0.004
3.48E-03,0.01,0.014
3.48E-03,0.008,0.004
3.48E-03,0.008,0.014
3.48E-03,0.01,0.002
3.48E-03,0.008,0.014
3.48E-03,0.01,0.004
3.48E-03,0.008,0.014
3.48E-03,0.008,0.004
3.48E-03,0.006,0.014
3.48E-03,0.008,0.004
3.48E-03,0.008,0.014
3.49E-03,0.01,0.004
3.49E-03,0.008,0.014
3.49E-03,0.01,0.004
3.49E-03,0.01,0.014
3.49E-03,0.01,0.004
3.49E-03,0.008,0.012
3.49E-03,0.008,0.002
3.49E-03,0.006,0.014
3.49E-03,0.006,0.004
3.49E-03,0.006,0.012
3.49E-03,0.008,0.004
3.49E-03,0.008,0.014
3.49E-03,0.008,0.004
3.50E-03,0.006,0.012
3.50E-03,0.006,0.004
3.50E-03,0.006,0.012
3.50E-03,0.006,0.002
3.50E-03,0.008,0.012
3.50E-03,0.006,0.002
3.50E-03,0.008,0.012
3.50E-03,0.008,0.004
3.50E-03,0.008,0.012
3.50E-03,0.008,0.004
3.50E-03,0.006,0.012
3.50E-03,0.008,0.002
3.50E-03,0.004,0.012
3.51E-03,0.006,0.002
3.51E-03,0.006,0.012
3.51E-03,0.004,0.004
3.51E-03,0.008,0.012
3.51E-03,0.006,0.002
3.51E-03,0.008,0.012
3.51E-03,0.006,0.002
3.51E-03,0.008,0.012
3.51E-03,0.008,0.002
3.51E-03,0.008,0.012
3.51E-03,0.004,0.002
3.51E-03,0.006,0.012
3.51E-03,0.006,0.002
3.52E-03,0.008,0.012
3.52E-03,0.004,0.002
3.52E-03,0.006,0.012
3.52E-03,0.006,-4.47E-11
3.52E-03,0.008,0.012
3.52E-03,0.006,0.002
3.52E-03,0.006,0.012
3.52E-03,0.008,0.002
3.52E-03,0.008,0.012
3.52E-03,0.008,0.002
3.52E-03,0.006,0.012
3.52E-03,0.004,0.002
3.52E-03,0.006,0.012
3.53E-03,0.004,-4.47E-11
3.53E-03,0.004,0.01
3.53E-03,0.004,0.002
3.53E-03,0.002,0.01
3.53E-03,0.004,-4.47E-11
3.53E-03,0.006,0.01
3.53E-03,0.006,-4.47E-11
3.53E-03,0.006,0.01
3.53E-03,0.004,0.002
3.53E-03,0.004,0.012
3.53E-03,0.008,-4.47E-11
3.53E-03,0.004,0.01
3.53E-03,0.004,-4.47E-11
3.54E-03,0.004,0.01
3.54E-03,0.002,0.002
3.54E-03,0.004,0.01
3.54E-03,0.004,-4.47E-11
3.54E-03,0.006,0.01
3.54E-03,0.006,-4.47E-11
3.54E-03,0.004,0.01
3.54E-03,0.004,-4.47E-11
3.54E-03,0.006,0.01
3.54E-03,0.004,-4.47E-11
3.54E-03,0.004,0.01
3.54E-03,0.004,-4.47E-11
3.54E-03,0.004,0.01
3.55E-03,0.004,-4.47E-11
3.55E-03,0.006,0.01
3.55E-03,0.004,-4.47E-11
3.55E-03,0.004,0.012
3.55E-03,0.004,-4.47E-11
3.55E-03,0.002,0.01
3.55E-03,0.002,-4.47E-11
3.55E-03,0.004,0.01
3.55E-03,0.004,-4.47E-11
3.55E-03,0.006,0.01
3.55E-03,0.002,-4.47E-11
3.55E-03,0.006,0.008
3.55E-03,0.004,-0.002
3.56E-03,0.004,0.008
3.56E-03,0.002,-4.47E-11
3.56E-03,-4.47E-11,0.008
3.56E-03,-4.47E-11,-0.002
3.56E-03,0.002,0.008
3.56E-03,0.002,-4.47E-11
3.56E-03,0.002,0.008
3.56E-03,0.006,-0.002
3.56E-03,0.006,0.01
3.56E-03,0.004,-4.47E-11
3.56E-03,0.004,0.008
3.56E-03,0.002,-0.002
3.56E-03,0.004,0.008
3.57E-03,-4.47E-11,-0.002
3.57E-03,0.002,0.008
3.57E-03,-0.002,-0.002
3.57E-03,0.002,0.008
3.57E-03,-4.47E-11,-0.002
3.57E-03,0.002,0.008
3.57E-03,0.004,-0.002
3.57E-03,0.002,0.01
3.57E-03,-0.002,-0.002
3.57E-03,-4.47E-11,0.008
3.57E-03,0.002,-0.002
3.57E-03,0.002,0.008
3.57E-03,0.004,-0.002
3.58E-03,0.002,0.008
3.58E-03,0.002,-0.004
3.58E-03,-0.002,0.006
3.58E-03,-0.002,-0.004
3.58E-03,0.004,0.006
3.58E-03,-4.47E-11,-0.002
3.58E-03,0.004,0.006
3.58E-03,0.002,-0.002
3.58E-03,0.002,0.006
3.58E-03,-4.47E-11,-0.002
3.58E-03,-4.47E-11,0.006
3.58E-03,0.002,-0.002
3.58E-03,0.004,0.006
3.59E-03,-4.47E-11,-0.004
3.59E-03,-4.47E-11,0.006
3.59E-03,-4.47E-11,-0.004
3.59E-03,0.002,0.006
3.59E-03,-4.47E-11,-0.004
3.59E-03,-4.47E-11,0.006
3.59E-03,0.004,-0.004
3.59E-03,0.004,0.006
3.59E-03,0.002,-0.004
3.59E-03,0.002,0.006
3.59E-03,-4.47E-11,-0.004
3.59E-03,-0.002,0.008
3.59E-03,-4.47E-11,-0.004
3.60E-03,-4.47E-11,0.006
3.60E-03,-0.002,-0.006
3.60E-03,0.002,0.006
3.60E-03,-4.47E-11,-0.004
3.60E-03,0.004,0.006
3.60E-03,-0.002,-0.004
3.60E-03,-4.47E-11,0.006
3.60E-03,-0.002,-0.004
3.60E-03,-4.47E-11,0.006
3.60E-03,-0.002,-0.004
3.60E-03,0.002,0.004
3.60E-03,-4.47E-11,-0.004
3.60E-03,-4.47E-11,0.004
3.61E-03,-0.004,-0.004
3.61E-03,-4.47E-11,0.006
3.61E-03,-4.47E-11,-0.004
3.61E-03,-0.002,0.006
3.61E-03,-0.002,-0.006
3.61E-03,-4.47E-11,0.004
3.61E-03,-4.47E-11,-0.004
3.61E-03,-4.47E-11,0.004
3.61E-03,-4.47E-11,-0.006
3.61E-03,-4.47E-11,0.004
3.61E-03,-0.002,-0.006
3.61E-03,-4.47E-11,0.004
3.61E-03,-4.47E-11,-0.004
3.62E-03,-0.002,0.004
3.62E-03,-0.002,-0.004
3.62E-03,-0.004,0.004
3.62E-03,-0.004,-0.006
3.62E-03,-0.002,0.004
3.62E-03,-0.002,-0.006
3.62E-03,-4.47E-11,0.004
3.62E-03,-4.47E-11,-0.006
3.62E-03,-4.47E-11,0.004
3.62E-03,-0.002,-0.006
3.62E-03,-0.002,0.004
3.62E-03,-0.002,-0.006
3.62E-03,-4.47E-11,0.004
3.63E-03,-0.006,-0.006
3.63E-03,-0.002,0.004
3.63E-03,-0.002,-0.006
3.63E-03,-4.47E-11,0.004
3.63E-03,-0.002,-0.006
3.63E-03,-0.002,0.004
3.63E-03,-0.002,-0.006
3.63E-03,-0.002,0.004
3.63E-03,-0.002,-0.006
3.63E-03,-0.002,0.004
3.63E-03,-0.002,-0.006
3.63E-03,-0.002,0.002
3.63E-03,-0.002,-0.006
3.64E-03,-0.002,0.004
3.64E-03,-0.004,-0.006
3.64E-03,-0.004,0.002
3.64E-03,-0.004,-0.006
3.64E-03,-0.002,0.002
3.64E-03,-0.002,-0.008
3.64E-03,-0.004,0.002
3.64E-03,-0.004,-0.008
3.64E-03,-0.004,0.002
3.64E-03,-0.004,-0.008
3.64E-03,-0.002,0.002
3.64E-03,-0.004,-0.008
3.64E-03,-0.004,0.002
3.65E-03,-0.004,-0.008
3.65E-03,-0.002,0.002
3.65E-03,-0.004,-0.008
3.65E-03,-0.004,0.002
3.65E-03,-0.004,-0.008
3.65E-03,-0.004,0.002
3.65E-03,-0.004,-0.008
3.65E-03,-0.002,0.002
3.65E-03,-0.002,-0.008
3.65E-03,-0.002,-4.47E-11
3.65E-03,-0.004,-0.008
3.65E-03,-0.004,0.004
3.65E-03,-0.004,-0.008
3.66E-03,-0.002,0.002
3.66E-03,-0.006,-0.008
3.66E-03,-0.002,-4.47E-11
3.66E-03,-0.006,-0.008
3.66E-03,-0.006,0.002
3.66E-03,-0.004,-0.008
3.66E-03,-0.002,0.002
3.66E-03,-0.004,-0.008
3.66E-03,-0.002,0.002
3.66E-03,-0.004,-0.008
3.66E-03,-0.002,-4.47E-11
3.66E-03,-0.004,-0.008
3.66E-03,-0.004,0.002
3.67E-03,-0.006,-0.01
3.67E-03,-0.004,-4.47E-11
3.67E-03,-0.004,-0.008
3.67E-03,-0.006,-4.47E-11
3.67E-03,-0.004,-0.008
3.67E-03,-0.004,-4.47E-11
3.67E-03,-0.004,-0.01
3.67E-03,-0.002,0.002
3.67E-03,-0.006,-0.008
3.67E-03,-0.002,-4.47E-11
3.67E-03,-0.004,-0.008
3.67E-03,-0.004,-4.47E-11
3.67E-03,-0.004,-0.008
3.68E-03,-0.002,-4.47E-11
3.68E-03,-0.006,-0.008
3.68E-03,-0.004,-4.47E-11
3.68E-03,-0.006,-0.008
3.68E-03,-0.004,0.002
3.68E-03,-0.004,-0.008
3.68E-03,-0.006,-4.47E-11
3.68E-03,-0.004,-0.008
3.68E-03,-0.004,-4.47E-11
3.68E-03,-0.004,-0.008
3.68E-03,-0.004,-4.47E-11
3.68E-03,-0.006,-0.008
3.68E-03,-0.002,-4.47E-11
3.69E-03,-0.004,-0.01
3.69E-03,-0.006,-4.47E-11
3.69E-03,-0.004,-0.01
3.69E-03,-0.006,-4.47E-11
3.69E-03,-0.004,-0.01
3.69E-03,-0.004,-4.47E-11
3.69E-03,-0.006,-0.01
3.69E-03,-0.006,0.002
3.69E-03,-0.006,-0.01
3.69E-03,-0.004,-4.47E-11
3.69E-03,-0.004,-0.008
3.69E-03,-0.004,-4.47E-11
3.69E-03,-0.006,-0.01
3.70E-03,-0.006,-4.47E-11
3.70E-03,-0.004,-0.008
3.70E-03,-0.004,-4.47E-11
3.70E-03,-0.002,-0.01
3.70E-03,-0.004,-4.47E-11
3.70E-03,-0.006,-0.01
3.70E-03,-0.006,0.002
3.70E-03,-0.004,-0.008
3.70E-03,-0.006,-4.47E-11
3.70E-03,-0.006,-0.01
3.70E-03,-0.008,-4.47E-11
3.70E-03,-0.006,-0.01
3.70E-03,-0.004,0.002
3.71E-03,-0.006,-0.01
3.71E-03,-0.002,-4.47E-11
3.71E-03,-0.002,-0.01
3.71E-03,-0.006,-4.47E-11
3.71E-03,-0.004,-0.01
3.71E-03,-0.006,-4.47E-11
3.71E-03,-0.006,-0.01
3.71E-03,-0.008,-4.47E-11
3.71E-03,-0.008,-0.01
3.71E-03,-0.006,-4.47E-11
3.71E-03,-0.004,-0.01
3.71E-03,-0.006,-4.47E-11
3.71E-03,-0.004,-0.01
3.72E-03,-0.004,-4.47E-11
3.72E-03,-0.004,-0.01
3.72E-03,-0.008,-4.47E-11
3.72E-03,-0.004,-0.01
3.72E-03,-0.006,-4.47E-11
3.72E-03,-0.004,-0.01
3.72E-03,-0.004,-4.47E-11
3.72E-03,-0.004,-0.01
3.72E-03,-0.008,-4.47E-11
3.72E-03,-0.006,-0.008
3.72E-03,-0.006,-4.47E-11
3.72E-03,-0.004,-0.01
3.72E-03,-0.006,-4.47E-11
3.73E-03,-0.004,-0.01
3.73E-03,-0.006,-4.47E-11
3.73E-03,-0.004,-0.01
3.73E-03,-0.006,-4.47E-11
3.73E-03,-0.004,-0.01
3.73E-03,-0.006,-4.47E-11
3.73E-03,-0.006,-0.01
3.73E-03,-0.006,-4.47E-11
3.73E-03,-0.004,-0.01
3.73E-03,-0.004,-4.47E-11
3.73E-03,-0.002,-0.01
3.73E-03,-0.006,-4.47E-11
3.73E-03,-0.006,-0.01
3.74E-03,-0.008,-4.47E-11
3.74E-03,-0.008,-0.008
3.74E-03,-0.008,-0.002
3.74E-03,-0.004,-0.01
3.74E-03,-0.006,-4.47E-11
3.74E-03,-0.004,-0.01
3.74E-03,-0.004,-4.47E-11
3.74E-03,-0.004,-0.01
3.74E-03,-0.008,-4.47E-11
3.74E-03,-0.006,-0.01
3.74E-03,-0.006,-4.47E-11
3.74E-03,-0.006,-0.01
3.74E-03,-0.004,-4.47E-11
3.75E-03,-0.004,-0.01
3.75E-03,-0.008,-4.47E-11
3.75E-03,-0.004,-0.01
3.75E-03,-0.006,-4.47E-11
3.75E-03,-0.008,-0.01
3.75E-03,-0.006,-0.002
3.75E-03,-0.006,-0.01
3.75E-03,-0.006,-4.47E-11
3.75E-03,-0.006,-0.01
3.75E-03,-0.006,-4.47E-11
3.75E-03,-0.004,-0.01
3.75E-03,-0.006,-4.47E-11
3.75E-03,-0.004,-0.01
3.76E-03,-0.004,-4.47E-11
3.76E-03,-0.004,-0.012
3.76E-03,-0.008,-4.47E-11
3.76E-03,-0.006,-0.01
3.76E-03,-0.004,-0.002
3.76E-03,-0.004,-0.012
3.76E-03,-0.002,-4.47E-11
3.76E-03,-0.004,-0.008
3.76E-03,-0.004,-4.47E-11
3.76E-03,-0.004,-0.01
3.76E-03,-0.006,-4.47E-11
3.76E-03,-0.004,-0.01
3.76E-03,-0.004,-4.47E-11
3.77E-03,-0.006,-0.01
3.77E-03,-0.004,-4.47E-11
3.77E-03,-0.004,-0.01
3.77E-03,-0.004,-4.47E-11
3.77E-03,-0.004,-0.01
3.77E-03,-0.004,-4.47E-11
3.77E-03,-0.004,-0.01
3.77E-03,-0.006,-4.47E-11
3.77E-03,-0.006,-0.008
3.77E-03,-0.006,-4.47E-11
3.77E-03,-0.004,-0.01
3.77E-03,-0.004,-4.47E-11
3.77E-03,-0.004,-0.01
3.78E-03,-0.006,-4.47E-11
3.78E-03,-0.004,-0.01
3.78E-03,-0.006,-4.47E-11
3.78E-03,-0.006,-0.008
3.78E-03,-0.006,-4.47E-11
3.78E-03,-0.006,-0.01
3.78E-03,-0.006,-4.47E-11
3.78E-03,-0.006,-0.01
3.78E-03,-0.006,-4.47E-11
3.78E-03,-0.002,-0.008
3.78E-03,-0.004,-4.47E-11
3.78E-03,-0.004,-0.008
3.78E-03,-0.004,-4.47E-11
3.79E-03,-0.004,-0.01
3.79E-03,-0.006,-4.47E-11
3.79E-03,-0.004,-0.008
3.79E-03,-0.008,-4.47E-11
3.79E-03,-0.006,-0.008
3.79E-03,-0.006,-4.47E-11
3.79E-03,-0.004,-0.01
3.79E-03,-0.004,-4.47E-11
3.79E-03,-0.004,-0.008
3.79E-03,-0.004,-4.47E-11
3.79E-03,-0.004,-0.01
3.79E-03,-0.004,-4.47E-11
3.79E-03,-0.004,-0.008
3.79E-03,-0.006,-4.47E-11
3.80E-03,-0.004,-0.008
3.80E-03,-0.006,0.002
3.80E-03,-0.004,-0.008
3.80E-03,-0.006,-4.47E-11
3.80E-03,-0.004,-0.008
3.80E-03,-0.002,0.002
3.80E-03,-0.002,-0.008
3.80E-03,-0.004,-4.47E-11
3.80E-03,-0.004,-0.008
3.80E-03,-0.004,-4.47E-11
3.80E-03,-0.006,-0.01
3.80E-03,-0.006,-4.47E-11
3.80E-03,-0.004,-0.008
3.81E-03,-0.004,0.002
3.81E-03,-0.004,-0.008
3.81E-03,-0.002,0.002
