TIME,CH1,CH2
2.64E+00,0.04,0.2
2.64E+00,0.04,0.12
2.64E+00,0.04,0.2
2.64E+00,0.04,0.12
2.64E+00,0.04,0.12
2.64E+00,0.04,0.12
2.64E+00,0.04,0.2
2.64E+00,0.12,0.12
2.64E+00,0.04,0.2
2.64E+00,0.12,0.12
2.64E+00,0.04,0.2
2.64E+00,0.12,0.2
2.64E+00,0.12,0.2
2.64E+00,0.04,0.2
2.64E+00,0.04,0.12
2.64E+00,0.04,0.12
2.65E+00,0.04,0.12
2.65E+00,0.04,0.2
2.65E+00,0.04,0.2
2.65E+00,0.12,0.12
2.65E+00,0.04,0.12
2.65E+00,0.12,0.2
2.65E+00,0.04,0.2
2.65E+00,0.12,0.2
2.65E+00,0.04,0.12
2.65E+00,0.12,0.12
2.65E+00,0.04,0.2
2.65E+00,0.12,0.2
2.65E+00,0.04,0.2
2.65E+00,0.12,0.12
2.65E+00,0.12,0.12
2.65E+00,0.04,0.2
2.65E+00,0.12,0.12
2.65E+00,0.12,0.12
2.65E+00,0.04,0.12
2.65E+00,0.04,0.2
2.65E+00,0.12,0.2
2.65E+00,0.04,0.12
2.65E+00,0.04,0.2
2.65E+00,0.12,0.2
2.65E+00,0.04,0.12
2.65E+00,0.04,0.2
2.65E+00,0.04,0.2
2.65E+00,0.04,0.2
2.65E+00,0.04,0.2
2.65E+00,0.04,0.2
2.65E+00,0.12,0.12
2.65E+00,0.04,0.12
2.65E+00,0.12,0.2
2.65E+00,0.12,0.12
2.65E+00,0.12,0.12
2.65E+00,0.12,0.12
2.65E+00,0.12,0.2
2.65E+00,0.12,0.2
2.65E+00,0.12,0.12
2.65E+00,0.04,0.2
2.65E+00,0.04,0.12
2.65E+00,0.04,0.12
2.65E+00,0.12,0.2
2.65E+00,0.04,0.2
2.65E+00,0.04,0.12
2.65E+00,0.04,0.12
2.65E+00,0.12,0.2
2.65E+00,0.04,0.12
2.65E+00,0.04,0.12
2.65E+00,0.12,0.12
2.65E+00,0.04,0.12
2.65E+00,0.04,0.2
2.65E+00,0.04,0.2
2.65E+00,0.04,0.2
2.65E+00,0.12,0.2
2.65E+00,0.04,0.12
2.65E+00,0.12,0.2
2.65E+00,0.04,0.2
2.65E+00,0.12,0.2
2.65E+00,0.04,0.2
2.65E+00,0.12,0.2
2.65E+00,0.12,0.12
2.65E+00,0.12,0.12
2.65E+00,0.04,0.2
2.65E+00,0.12,0.2
2.65E+00,0.12,0.12
2.65E+00,0.12,0.2
2.65E+00,0.04,0.12
2.65E+00,0.04,0.2
2.65E+00,0.12,0.12
2.65E+00,0.12,0.2
2.65E+00,0.12,0.12
2.65E+00,0.04,0.2
2.65E+00,0.12,0.12
2.65E+00,0.12,0.2
2.65E+00,0.04,0.12
2.65E+00,0.12,0.2
2.65E+00,0.04,0.12
2.65E+00,0.04,0.2
2.65E+00,0.12,0.12
2.65E+00,0.12,0.2
2.65E+00,0.12,0.12
2.65E+00,0.04,0.12
2.65E+00,0.04,0.12
2.65E+00,0.04,0.12
2.65E+00,0.04,0.2
2.65E+00,0.12,0.2
2.65E+00,0.04,0.12
2.65E+00,0.04,0.12
2.65E+00,0.12,0.2
2.65E+00,0.12,0.2
2.65E+00,0.12,0.2
2.65E+00,0.04,0.2
2.65E+00,0.04,0.2
2.65E+00,0.12,0.12
2.65E+00,0.12,0.12
2.65E+00,0.04,0.12
2.65E+00,0.04,0.2
2.65E+00,0.04,0.12
2.65E+00,0.04,0.12
2.65E+00,0.12,0.2
2.65E+00,0.12,0.2
2.65E+00,0.04,0.2
2.65E+00,0.12,0.2
2.65E+00,0.12,0.12
2.65E+00,0.12,0.12
2.65E+00,0.12,0.2
2.65E+00,0.04,0.12
2.65E+00,0.12,0.2
2.65E+00,0.12,0.12
2.65E+00,0.12,0.2
2.65E+00,0.12,0.12
2.65E+00,0.12,0.12
2.65E+00,0.04,0.2
2.65E+00,0.04,0.2
2.65E+00,0.12,0.2
2.65E+00,0.12,0.12
2.65E+00,0.04,0.2
2.65E+00,0.04,0.2
2.65E+00,0.04,0.2
2.65E+00,0.12,0.2
2.65E+00,0.04,0.2
2.65E+00,0.12,0.12
2.65E+00,0.12,0.12
2.65E+00,0.04,0.2
2.66E+00,0.12,0.12
2.66E+00,0.04,0.2
2.66E+00,0.12,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.12,0.2
2.66E+00,0.04,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.12
2.66E+00,0.12,0.2
2.66E+00,0.04,0.2
2.66E+00,0.12,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.12,0.2
2.66E+00,0.12,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.12
2.66E+00,0.04,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.12,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.12
2.66E+00,0.04,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.12,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.12,0.2
2.66E+00,0.12,0.12
2.66E+00,0.04,0.12
2.66E+00,0.12,0.12
2.66E+00,0.04,0.2
2.66E+00,0.12,0.2
2.66E+00,0.12,0.2
2.66E+00,0.04,0.12
2.66E+00,0.12,0.12
2.66E+00,0.04,0.2
2.66E+00,0.12,0.12
2.66E+00,0.12,0.12
2.66E+00,0.12,0.2
2.66E+00,0.04,0.12
2.66E+00,0.12,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.12
2.66E+00,0.12,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.12,0.2
2.66E+00,0.04,0.2
2.66E+00,0.12,0.2
2.66E+00,0.12,0.2
2.66E+00,0.04,0.12
2.66E+00,0.04,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.12
2.66E+00,0.12,0.12
2.66E+00,0.04,0.12
2.66E+00,-0.04,0.12
2.66E+00,0.12,0.12
2.66E+00,0.12,0.12
2.66E+00,0.12,0.12
2.66E+00,0.04,0.2
2.66E+00,0.12,0.12
2.66E+00,0.12,0.12
2.66E+00,0.12,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.12,0.12
2.66E+00,0.12,0.2
2.66E+00,0.12,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.12
2.66E+00,0.04,0.2
2.66E+00,0.12,0.2
2.66E+00,0.12,0.12
2.66E+00,0.04,0.12
2.66E+00,0.04,0.12
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.12,0.12
2.66E+00,0.04,0.12
2.66E+00,0.04,0.2
2.66E+00,0.12,0.2
2.66E+00,0.12,0.2
2.66E+00,0.12,0.12
2.66E+00,0.12,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.12,0.2
2.66E+00,0.04,0.2
2.66E+00,0.12,0.2
2.66E+00,0.12,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.2
2.66E+00,0.04,0.12
2.66E+00,0.12,0.2
2.66E+00,0.04,0.12
2.66E+00,0.04,0.2
2.66E+00,0.12,0.12
2.66E+00,0.04,0.12
2.66E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.2
2.67E+00,0.12,0.2
2.67E+00,0.04,0.12
2.67E+00,0.04,0.2
2.67E+00,0.12,0.2
2.67E+00,0.12,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.12
2.67E+00,0.04,0.2
2.67E+00,0.12,0.2
2.67E+00,0.04,0.2
2.67E+00,0.12,0.2
2.67E+00,0.04,0.2
2.67E+00,0.04,0.2
2.67E+00,0.12,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.12
2.67E+00,0.12,0.12
2.67E+00,0.12,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.2
2.67E+00,0.04,0.12
2.67E+00,0.12,0.2
2.67E+00,0.04,0.2
2.67E+00,0.12,0.12
2.67E+00,0.12,0.2
2.67E+00,0.12,0.2
2.67E+00,0.12,0.2
2.67E+00,0.12,0.2
2.67E+00,0.12,0.2
2.67E+00,0.12,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.2
2.67E+00,0.04,0.12
2.67E+00,0.04,0.2
2.67E+00,0.12,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.2
2.67E+00,0.04,0.2
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.12
2.67E+00,0.04,0.2
2.67E+00,0.04,0.2
2.67E+00,0.12,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.2
2.67E+00,0.04,0.12
2.67E+00,0.12,0.12
2.67E+00,0.04,0.2
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.2
2.67E+00,0.04,0.2
2.67E+00,0.12,0.12
2.67E+00,0.12,0.12
2.67E+00,0.12,0.12
2.67E+00,0.12,0.2
2.67E+00,0.12,0.2
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.2
2.67E+00,0.04,0.2
2.67E+00,0.04,0.2
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.12
2.67E+00,0.04,0.2
2.67E+00,0.12,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.2
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.2
2.67E+00,0.12,0.2
2.67E+00,0.12,0.2
2.67E+00,0.04,0.12
2.67E+00,0.12,0.2
2.67E+00,0.04,0.12
2.67E+00,0.04,0.2
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.2
2.67E+00,0.04,0.2
2.67E+00,0.04,0.2
2.67E+00,0.04,0.12
2.67E+00,0.04,0.2
2.67E+00,0.12,0.2
2.67E+00,0.12,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.12
2.67E+00,0.12,0.12
2.67E+00,0.12,0.2
2.67E+00,0.04,0.12
2.67E+00,0.12,0.2
2.67E+00,0.04,0.2
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.2
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.2
2.67E+00,0.12,0.12
2.67E+00,0.04,0.12
2.67E+00,0.12,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.68E+00,0.04,0.12
2.68E+00,0.12,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.12,0.12
2.68E+00,0.12,0.12
2.68E+00,0.04,0.2
2.68E+00,0.12,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.12,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.68E+00,0.04,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.12,0.12
2.68E+00,0.12,0.2
2.68E+00,0.12,0.12
2.68E+00,0.12,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.12,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.12,0.2
2.68E+00,0.04,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.68E+00,0.12,0.12
2.68E+00,0.04,0.2
2.68E+00,0.12,0.2
2.68E+00,0.04,0.12
2.68E+00,0.12,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.12,0.2
2.68E+00,0.12,0.2
2.68E+00,0.04,0.2
2.68E+00,0.12,0.2
2.68E+00,0.12,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.12,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.68E+00,0.04,0.2
2.68E+00,0.04,0.2
2.68E+00,0.12,0.2
2.68E+00,0.04,0.2
2.68E+00,0.04,0.12
2.68E+00,0.12,0.2
2.68E+00,0.04,0.2
2.68E+00,0.12,0.2
2.68E+00,0.04,0.2
2.68E+00,0.12,0.2
2.68E+00,0.12,0.2
2.68E+00,0.12,0.12
2.68E+00,0.12,0.2
2.68E+00,0.12,0.12
2.68E+00,0.04,0.12
2.68E+00,0.12,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.68E+00,0.04,0.2
2.68E+00,0.12,0.12
2.68E+00,0.12,0.12
2.68E+00,0.12,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.68E+00,0.12,0.12
2.68E+00,0.04,0.2
2.68E+00,0.04,0.2
2.68E+00,0.04,0.2
2.68E+00,0.12,0.2
2.68E+00,0.04,0.2
2.68E+00,0.12,0.2
2.68E+00,0.12,0.2
2.68E+00,0.04,0.12
2.68E+00,0.12,0.12
2.68E+00,0.04,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.68E+00,0.04,0.2
2.68E+00,0.12,0.12
2.68E+00,0.04,0.2
2.68E+00,0.12,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.68E+00,0.04,0.2
2.68E+00,0.04,0.2
2.68E+00,0.04,0.12
2.68E+00,0.12,0.12
2.68E+00,0.04,0.12
2.68E+00,0.12,0.12
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.68E+00,0.04,0.2
2.68E+00,0.12,0.2
2.68E+00,0.04,0.12
2.68E+00,0.12,0.2
2.68E+00,0.04,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.68E+00,0.04,0.12
2.68E+00,0.04,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.12
2.69E+00,0.04,0.2
2.69E+00,0.04,0.12
2.69E+00,0.12,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.12
2.69E+00,0.12,0.12
2.69E+00,0.04,0.12
2.69E+00,0.04,0.2
2.69E+00,0.04,0.12
2.69E+00,0.12,0.2
2.69E+00,0.12,0.2
2.69E+00,0.12,0.2
2.69E+00,0.12,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.12
2.69E+00,0.04,0.12
2.69E+00,0.04,0.12
2.69E+00,0.04,0.2
2.69E+00,0.04,0.12
2.69E+00,0.12,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.12
2.69E+00,0.04,0.2
2.69E+00,0.12,0.12
2.69E+00,0.04,0.2
2.69E+00,0.12,0.12
2.69E+00,0.12,0.2
2.69E+00,0.04,0.2
2.69E+00,0.04,0.2
2.69E+00,0.04,0.12
2.69E+00,0.12,0.2
2.69E+00,0.04,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.2
2.69E+00,0.12,0.2
2.69E+00,0.12,0.12
2.69E+00,0.04,0.2
2.69E+00,0.04,0.12
2.69E+00,0.04,0.12
2.69E+00,0.04,0.12
2.69E+00,0.04,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.12
2.69E+00,0.04,0.2
2.69E+00,0.12,0.12
2.69E+00,0.04,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.12
2.69E+00,0.12,0.12
2.69E+00,0.12,0.12
2.69E+00,0.04,0.12
2.69E+00,0.04,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.12
2.69E+00,0.12,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.12
2.69E+00,0.12,0.2
2.69E+00,0.12,0.12
2.69E+00,0.04,0.12
2.69E+00,0.04,0.12
2.69E+00,0.12,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.12
2.69E+00,0.04,0.12
2.69E+00,0.04,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.2
2.69E+00,0.12,0.12
2.69E+00,0.04,0.2
2.69E+00,0.04,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.12
2.69E+00,0.12,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.12
2.69E+00,0.04,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.12
2.69E+00,0.04,0.12
2.69E+00,0.12,0.12
2.69E+00,0.04,0.12
2.69E+00,0.04,0.2
2.69E+00,0.04,0.2
2.69E+00,0.04,0.12
2.69E+00,0.12,0.12
2.69E+00,0.04,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.12
2.69E+00,0.04,0.12
2.69E+00,0.04,0.12
2.69E+00,0.12,0.12
2.69E+00,0.12,0.12
2.69E+00,0.04,0.12
2.69E+00,0.04,0.2
2.69E+00,0.04,0.12
2.69E+00,0.12,0.12
2.69E+00,0.04,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.2
2.69E+00,0.04,0.2
2.69E+00,0.12,0.12
2.69E+00,0.12,0.2
2.69E+00,0.04,0.12
2.69E+00,0.04,0.12
2.69E+00,0.04,0.2
2.69E+00,0.04,0.2
2.69E+00,0.04,0.12
2.70E+00,0.12,0.2
2.70E+00,0.12,0.12
2.70E+00,0.04,0.2
2.70E+00,0.12,0.12
2.70E+00,0.12,0.12
2.70E+00,0.04,0.12
2.70E+00,0.04,0.2
2.70E+00,0.04,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.2
2.70E+00,0.04,0.2
2.70E+00,0.12,0.2
2.70E+00,0.12,0.2
2.70E+00,0.12,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.2
2.70E+00,0.12,0.12
2.70E+00,0.12,0.12
2.70E+00,0.04,0.2
2.70E+00,0.12,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.12
2.70E+00,0.12,0.2
2.70E+00,0.12,0.12
2.70E+00,0.04,0.2
2.70E+00,0.12,0.12
2.70E+00,0.04,0.2
2.70E+00,0.04,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.2
2.70E+00,0.12,0.12
2.70E+00,0.04,0.2
2.70E+00,0.12,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.12
2.70E+00,0.12,0.12
2.70E+00,0.12,0.12
2.70E+00,0.12,0.12
2.70E+00,0.04,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.2
2.70E+00,0.04,0.2
2.70E+00,0.12,0.12
2.70E+00,0.04,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.12
2.70E+00,0.04,0.12
2.70E+00,0.12,0.12
2.70E+00,0.12,0.2
2.70E+00,0.12,0.12
2.70E+00,0.04,0.2
2.70E+00,0.12,0.2
2.70E+00,0.12,0.12
2.70E+00,0.12,0.12
2.70E+00,0.12,0.2
2.70E+00,0.12,0.2
2.70E+00,0.12,0.2
2.70E+00,0.04,0.12
2.70E+00,0.12,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.2
2.70E+00,0.04,0.2
2.70E+00,0.12,0.2
2.70E+00,0.04,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.2
2.70E+00,0.04,0.2
2.70E+00,0.04,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.2
2.70E+00,0.04,0.12
2.70E+00,0.12,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.2
2.70E+00,0.04,0.2
2.70E+00,0.04,0.2
2.70E+00,0.12,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.2
2.70E+00,0.12,0.12
2.70E+00,0.04,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.12
2.70E+00,0.12,0.12
2.70E+00,0.04,0.2
2.70E+00,0.12,0.12
2.70E+00,0.04,0.12
2.70E+00,0.12,0.12
2.70E+00,0.04,0.12
2.70E+00,0.04,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.12
2.70E+00,0.12,0.12
2.70E+00,0.04,0.2
2.70E+00,0.04,0.2
2.70E+00,0.12,0.2
2.70E+00,0.12,0.2
2.70E+00,0.12,0.2
2.70E+00,0.04,0.2
2.70E+00,0.04,0.12
2.70E+00,0.04,0.12
2.70E+00,0.12,0.2
2.70E+00,0.04,0.2
2.70E+00,0.12,0.2
2.70E+00,0.12,0.12
2.71E+00,0.12,0.12
2.71E+00,0.04,0.2
2.71E+00,0.04,0.2
2.71E+00,0.04,0.2
2.71E+00,0.12,0.2
2.71E+00,0.04,0.12
2.71E+00,0.12,0.12
2.71E+00,0.12,0.2
2.71E+00,0.12,0.2
2.71E+00,0.04,0.2
2.71E+00,0.12,0.2
2.71E+00,0.04,0.12
2.71E+00,0.12,0.2
2.71E+00,0.12,0.12
2.71E+00,0.04,0.2
2.71E+00,0.04,0.2
2.71E+00,0.04,0.2
2.71E+00,0.04,0.12
2.71E+00,0.12,0.2
2.71E+00,0.04,0.12
2.71E+00,0.12,0.2
2.71E+00,0.04,0.12
2.71E+00,0.12,0.12
2.71E+00,0.12,0.2
2.71E+00,0.12,0.12
2.71E+00,0.04,0.12
2.71E+00,0.12,0.12
2.71E+00,0.04,0.2
2.71E+00,0.04,0.2
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.12,0.12
2.71E+00,0.04,0.2
2.71E+00,0.12,0.2
2.71E+00,0.12,0.12
2.71E+00,0.04,0.2
2.71E+00,0.04,0.2
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.12,0.2
2.71E+00,0.12,0.12
2.71E+00,0.04,0.12
2.71E+00,0.12,0.2
2.71E+00,0.04,0.12
2.71E+00,0.12,0.2
2.71E+00,0.12,0.12
2.71E+00,0.04,0.12
2.71E+00,0.04,0.2
2.71E+00,0.12,0.12
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.12,0.12
2.71E+00,0.04,0.2
2.71E+00,0.12,0.2
2.71E+00,0.12,0.2
2.71E+00,0.12,0.12
2.71E+00,0.04,0.2
2.71E+00,0.04,0.12
2.71E+00,0.04,0.2
2.71E+00,0.04,0.2
2.71E+00,0.04,0.2
2.71E+00,0.12,0.12
2.71E+00,0.12,0.2
2.71E+00,0.04,0.2
2.71E+00,0.12,0.2
2.71E+00,0.12,0.2
2.71E+00,0.04,0.12
2.71E+00,0.12,0.2
2.71E+00,0.04,0.12
2.71E+00,0.12,0.12
2.71E+00,0.04,0.2
2.71E+00,0.04,0.2
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.12,0.2
2.71E+00,0.12,0.12
2.71E+00,0.04,0.2
2.71E+00,0.12,0.12
2.71E+00,0.12,0.12
2.71E+00,0.04,0.2
2.71E+00,0.12,0.2
2.71E+00,0.12,0.2
2.71E+00,0.12,0.2
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.12,0.12
2.71E+00,0.04,0.12
2.71E+00,0.04,0.2
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.12,0.2
2.71E+00,0.04,0.12
2.71E+00,0.04,0.2
2.71E+00,0.04,0.2
2.71E+00,0.12,0.12
2.71E+00,0.04,0.2
2.71E+00,0.04,0.12
2.71E+00,0.04,0.2
2.71E+00,0.04,0.12
2.71E+00,0.12,0.2
2.71E+00,0.04,0.2
2.71E+00,0.04,0.12
2.71E+00,0.04,0.12
2.71E+00,0.12,0.12
2.71E+00,0.04,0.2
2.71E+00,0.12,0.2
2.71E+00,0.12,0.12
2.71E+00,0.04,0.12
2.71E+00,0.12,0.12
2.71E+00,0.04,0.2
2.71E+00,0.12,0.12
2.71E+00,0.12,0.2
2.71E+00,0.12,0.12
2.71E+00,0.12,0.2
2.71E+00,0.04,0.12
2.71E+00,0.12,0.2
2.71E+00,0.04,0.12
2.71E+00,0.12,0.2
2.72E+00,0.04,0.2
2.72E+00,0.04,0.2
2.72E+00,0.12,0.2
2.72E+00,0.04,0.2
2.72E+00,0.04,0.12
2.72E+00,0.04,0.12
2.72E+00,0.04,0.12
2.72E+00,0.04,0.12
2.72E+00,0.12,0.12
2.72E+00,0.04,0.2
2.72E+00,0.04,0.2
2.72E+00,0.12,0.2
2.72E+00,0.04,0.2
2.72E+00,0.04,0.2
2.72E+00,0.12,0.2
2.72E+00,0.04,0.12
2.72E+00,0.04,0.12
2.72E+00,0.04,0.12
2.72E+00,0.04,0.12
2.72E+00,0.04,0.12
2.72E+00,0.12,0.2
2.72E+00,0.04,0.2
2.72E+00,0.12,0.2
2.72E+00,0.04,0.12
2.72E+00,0.12,0.2
2.72E+00,0.04,0.2
2.72E+00,0.12,0.2
2.72E+00,0.12,0.12
2.72E+00,0.04,0.2
2.72E+00,0.12,0.12
2.72E+00,0.04,0.12
2.72E+00,0.04,0.12
2.72E+00,0.04,0.2
2.72E+00,0.04,0.12
2.72E+00,0.04,0.12
2.72E+00,0.12,0.2
2.72E+00,0.04,0.12
2.72E+00,0.04,0.12
2.72E+00,0.04,0.12
2.72E+00,0.04,0.12
2.72E+00,0.04,0.12
