Time (s),Ax (m/s²),Ay (m/s²),Az (m/s²),Fᵧ (N)
23.684999465942383,0.028420263901352882,-7.713743686676025,0.06629382818937302,0.3601628839969635
23.690000534057617,0.030377989634871483,-7.7152605056762695,0.06659050285816193,0.3601628839969635
23.69499969482422,0.031053371727466583,-7.7008161544799805,0.047179996967315674,0.3601628541946411
23.700000762939453,0.029365014284849167,-7.710953712463379,0.05754043161869049,0.36489707231521606
23.704999923706055,0.02281900867819786,-7.696020126342773,0.06295488774776459,0.35542869567871094
23.709999084472656,0.03759388625621796,-7.74114990234375,0.06149857118725777,0.3601628839969635
23.71500015258789,0.026189448311924934,-7.735540866851807,0.08434823900461197,0.35542866587638855
23.719999313354492,0.04834980517625809,-7.7635016441345215,0.09336450695991516,0.3506944477558136
23.725000381469727,0.04597979411482811,-7.77473783493042,0.07155537605285645,0.3537522256374359
23.729999542236328,0.03877153992652893,-7.793174743652344,0.051042892038822174,0.34290245175361633
23.735000610351562,0.042882055044174194,-7.825138568878174,0.05066032335162163,0.34596022963523865
23.739999771118164,0.021721145138144493,-7.8300981521606445,0.05481690540909767,0.34429770708084106
23.7450008392334,0.023165423423051834,-7.845986366271973,0.05474412441253662,0.34123069047927856
23.75,0.033071670681238174,-7.87383508682251,0.05488967522978783,0.3364964425563812
23.7549991607666,0.028521424159407616,-7.968999862670898,0.042989615350961685,0.33011358976364136
23.760000228881836,0.027351809665560722,-7.968369483947754,0.04227418452501297,0.32229843735694885
23.764999389648438,0.04491114243865013,-8.018507957458496,0.03255540505051613,0.311190664768219
23.770000457763672,0.02842908538877964,-8.048994064331055,0.02928287349641323,0.3081004321575165
23.774999618530273,0.03817751631140709,-8.077381134033203,0.03841228038072586,0.2970018982887268
23.780000686645508,0.03768701106309891,-8.16386604309082,0.004477999173104763,0.28916817903518677
23.78499984741211,0.024882009252905846,-8.192670822143555,0.02229657769203186,0.2844339907169342
23.790000915527344,0.022406328469514847,-8.253994941711426,0.00426325062289834,0.2749655544757843
23.795000076293945,0.039518870413303375,-8.302193641662598,0.006471782457083464,0.2686198055744171
23.799999237060547,0.029731424525380135,-8.341225624084473,0.029049435630440712,0.2591606378555298
23.80500030517578,0.01720520481467247,-8.41680908203125,0.0010869569377973676,0.2513037919998169
23.809999465942383,0.018663402646780014,-8.496919631958008,0.00027687710826285183,0.2323669195175171
23.815000534057617,0.05172494798898697,-8.554226875305176,0.00962003879249096,0.22603969275951385
23.81999969482422,0.037107691168785095,-8.664510726928711,0.005610201973468065,0.22131475806236267
23.825000762939453,0.006977046374231577,-8.695298194885254,0.011868140660226345,0.20397090911865234
23.829999923706055,0.043355509638786316,-8.797804832458496,0.01797177642583847,0.19765758514404297
23.834999084472656,0.019112544134259224,-8.88569164276123,0.016481662169098854,0.18346421420574188
23.84000015258789,0.006597303319722414,-8.949235916137695,0.0004645834269467741,0.1661064475774765
23.844999313354492,0.01667940802872181,-9.008618354797363,0.005721353460103273,0.15507282316684723
23.850000381469727,0.02075090818107128,-9.088238716125488,-0.002404499799013138,0.14873477816581726
23.854999542236328,0.04596763849258423,-9.159706115722656,0.008659635670483112,0.13932353258132935
23.860000610351562,0.03613392636179924,-9.257735252380371,0.02232958748936653,0.1329762190580368
23.864999771118164,0.0344710573554039,-9.324002265930176,0.010688016191124916,0.12196113169193268
23.8700008392334,0.03519054874777794,-9.394132614135742,0.01860628090798855,0.10930977761745453
23.875,0.022285759449005127,-9.500020027160645,0.03947031497955322,0.09356974810361862
23.8799991607666,0.03215005621314049,-9.582876205444336,0.03251603618264198,0.07937638461589813
23.885000228881836,0.03396603837609291,-9.685891151428223,0.06961925327777863,0.060448791831731796
23.889999389648438,0.02675778418779373,-9.775538444519043,0.0784931555390358,0.04152120277285576
23.895000457763672,0.04285519942641258,-9.847688674926758,0.0676487386226654,0.032062046229839325
23.899999618530273,0.02615278586745262,-9.945127487182617,0.08385352045297623,0.00840024370700121
23.905000686645508,0.037099260836839676,-10.117239952087402,0.09118202328681946,-0.005793129093945026
23.90999984741211,0.04712274670600891,-10.17688274383545,0.0873817652463913,-0.02472071722149849
23.915000915527344,0.025497987866401672,-10.250476837158203,0.0986238643527031,-0.04214800149202347
23.920000076293945,0.04476391151547432,-10.34411907196045,0.08799538761377335,-0.0578463114798069
23.924999237060547,0.02628413774073124,-10.427398681640625,0.13319841027259827,-0.06730547547340393
23.93000030517578,0.032583124935626984,-10.492864608764648,0.10560876876115799,-0.08149884641170502
